,ANO_OCORRENCIA,MES_OCORRENCIA,UF,MUNICIPIO,ESPECIE_ARMA,MARCA_ARMA,CALIBRE_ARMA,TIPO_OCORRENCIA,MAIS_1000_MIL_HAB,TOTAL,outlier
0,2024,1,AC,ACRELÂNDIA                         ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,28                                                ,Furto de Arma de Fogo                                                     ,N,1,False
1,2024,1,AC,ACRELÂNDIA                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9x19mm                                            ,Furto de Arma de Fogo                                                     ,N,1,False
2,2024,1,AC,RIO BRANCO                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Furto de Arma de Fogo                                                     ,S,1,False
3,2024,1,AC,RIO BRANCO                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.45 ACP                                           ,Apostilada no Exercito                                                    ,S,1,False
4,2024,1,AC,RIO BRANCO                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Recuperação de Arma de Fogo                                               ,S,1,False
5,2024,1,AC,RIO BRANCO                         ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,S,1,False
6,2024,1,AC,SENADOR GUIOMARD                   ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,20                                                ,Furto de Arma de Fogo                                                     ,N,1,False
7,2024,1,AL,ARAPIRACA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Extravio/Perda de Arma de Fogo                                            ,S,1,False
8,2024,1,AL,ARAPIRACA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,S,2,False
9,2024,1,AL,MACEIÓ                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Extravio/Perda de Arma de Fogo                                            ,S,2,False
10,2024,1,AL,MACEIÓ                             ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Recuperação de Arma de Fogo                                               ,S,1,False
11,2024,1,AL,MARECHAL DEODORO                   ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
12,2024,1,AL,PALMEIRA DOS ÍNDIOS                ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Apreensão de Arma de Fogo                                                 ,N,2,False
13,2024,1,AL,PENEDO                             ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,N,1,False
14,2024,1,AL,SATUBA                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,"6,35mm                                            ",Extravio/Perda de Arma de Fogo                                            ,N,1,False
15,2024,1,AM,GUAJARÁ                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
16,2024,1,AM,MANAUS                             ,Pistola                                           ,GLOCK GMBH (ÁUSTRIA)                                                  ,9x19mm                                            ,Apreensão de Arma de Fogo                                                 ,S,1,False
17,2024,1,AM,MANAUS                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Campanha do Desarmamento                                                  ,S,1,False
18,2024,1,AP,MACAPÁ                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Campanha do Desarmamento                                                  ,S,1,False
19,2024,1,BA,FEIRA DE SANTANA                   ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apostilada no Exercito                                                    ,S,1,False
20,2024,1,BA,PORTO SEGURO                       ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Extravio/Perda de Arma de Fogo                                            ,S,1,False
21,2024,1,BA,SALVADOR                           ,Pistola                                           ,BERETTA (PIETRO BERETTA S.P.A.)                                       ,"6,35mm                                            ",Campanha do Desarmamento                                                  ,S,1,False
22,2024,1,BA,SALVADOR                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apostilada no Exercito                                                    ,S,1,False
23,2024,1,BA,SALVADOR                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Furto de Arma de Fogo                                                     ,S,1,False
24,2024,1,BA,SALVADOR                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40                                               ,Recuperação de Arma de Fogo                                               ,S,1,False
25,2024,1,BA,SALVADOR                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,"7,65mm                                            ",Campanha do Desarmamento                                                  ,S,1,False
26,2024,1,BA,SANTA CRUZ CABRÁLIA                ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Recuperação de Arma de Fogo                                               ,N,1,False
27,2024,1,BA,SAPEAÇU                            ,Carabina                                          ,URKO                                                                  ,.22 LR                                            ,Campanha do Desarmamento                                                  ,N,1,False
28,2024,1,BA,SAPEAÇU                            ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,24                                                ,Campanha do Desarmamento                                                  ,N,1,False
29,2024,1,BA,SAPEAÇU                            ,Pistola                                           ,BERETTA (PIETRO BERETTA S.P.A.)                                       ,.22 LR                                            ,Campanha do Desarmamento                                                  ,N,1,False
30,2024,1,BA,TEIXEIRA DE FREITAS                ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Furto de Arma de Fogo                                                     ,S,1,False
31,2024,1,CE,AMONTADA                           ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
32,2024,1,CE,COREAÚ                             ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
33,2024,1,CE,CRATO                              ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Roubo de Arma de Fogo                                                     ,S,1,False
34,2024,1,CE,FORTALEZA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Campanha do Desarmamento                                                  ,S,1,False
35,2024,1,CE,FORTALEZA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Recuperação de Arma de Fogo                                               ,S,1,False
36,2024,1,CE,FORTALEZA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Apreensão de Arma de Fogo                                                 ,S,1,False
37,2024,1,CE,FORTALEZA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Apreensão de Arma de Fogo                                                 ,S,2,False
38,2024,1,CE,FORTALEZA                          ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,S,2,False
39,2024,1,CE,FORTALEZA                          ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Campanha do Desarmamento                                                  ,S,1,False
40,2024,1,CE,FORTALEZA                          ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Furto de Arma de Fogo                                                     ,S,1,False
41,2024,1,CE,FORTALEZA                          ,Revolver                                          ,TRADE MARK                                                            ,.32                                               ,Apreensão de Arma de Fogo                                                 ,S,1,False
42,2024,1,CE,HORIZONTE                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.45 ACP                                           ,Apostilada no Exercito                                                    ,N,1,False
43,2024,1,CE,MARACANAÚ                          ,Pistola                                           ,GLOCK GMBH (ÁUSTRIA)                                                  ,.40 S&W                                           ,Recuperação de Arma de Fogo                                               ,S,1,False
44,2024,1,CE,MARACANAÚ                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Recuperação de Arma de Fogo                                               ,S,1,False
45,2024,1,CE,MARACANAÚ                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
46,2024,1,CE,PEDRA BRANCA                       ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apreensão de Arma de Fogo                                                 ,N,1,False
47,2024,1,DF,BRASÍLIA                           ,Carabina                                          ,WINCHESTER                                                            ,.22 LR                                            ,Campanha do Desarmamento                                                  ,S,1,False
48,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,FN HERSTAL (FABRIQUE NATIONALE D ARMES DE GUERRE HERSTAL)             ,"6,35mm                                            ",Campanha do Desarmamento                                                  ,S,1,False
49,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,GLOCK GMBH (ÁUSTRIA)                                                  ,.380                                              ,Recuperação de Arma de Fogo                                               ,S,1,False
50,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apreensão de Arma de Fogo                                                 ,S,5,False
51,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Extravio/Perda de Arma de Fogo                                            ,S,1,False
52,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Apreensão de Arma de Fogo                                                 ,S,1,False
53,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Recuperação de Arma de Fogo                                               ,S,1,False
54,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,7,False
55,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,S,1,False
56,2024,1,DF,BRASÍLIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Recuperação de Arma de Fogo                                               ,S,1,False
57,2024,1,DF,BRASÍLIA                           ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apreensão de Arma de Fogo                                                 ,S,2,False
58,2024,1,DF,BRASÍLIA                           ,Revolver                                          ,"TAC (TROCAOLA, ARANZABAL Y CIA)                                       ",.32                                               ,Campanha do Desarmamento                                                  ,S,1,False
59,2024,1,DF,BRASÍLIA                           ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.357 Mag                                          ,Apreensão de Arma de Fogo                                                 ,S,1,False
60,2024,1,DF,BRASÍLIA                           ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Campanha do Desarmamento                                                  ,S,1,False
61,2024,1,ES,BOA ESPERANÇA                      ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
62,2024,1,ES,BOA ESPERANÇA                      ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,1,False
63,2024,1,ES,BOA ESPERANÇA                      ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Recuperação de Arma de Fogo                                               ,N,1,False
64,2024,1,ES,CACHOEIRO DE ITAPEMIRIM            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,S,3,False
65,2024,1,ES,CARIACICA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Recuperação de Arma de Fogo                                               ,S,1,False
66,2024,1,ES,CARIACICA                          ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38 SPL                                           ,Recuperação de Arma de Fogo                                               ,S,1,False
67,2024,1,ES,CONCEIÇÃO DO CASTELO               ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,2,False
68,2024,1,ES,DOMINGOS MARTINS                   ,Revolver                                          ,COLT                                                                  ,.38                                               ,Campanha do Desarmamento                                                  ,N,1,False
69,2024,1,ES,SERRA                              ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Recuperação de Arma de Fogo                                               ,S,1,False
70,2024,1,ES,SÃO GABRIEL DA PALHA               ,Pistola                                           ,CZ (CESKOSLOVENSKA ZBROJOVKA)                                         ,.380                                              ,Furto de Arma de Fogo                                                     ,N,1,False
71,2024,1,ES,VILA VELHA                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Apreensão de Arma de Fogo                                                 ,S,1,False
72,2024,1,ES,VILA VELHA                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Furto de Arma de Fogo                                                     ,S,1,False
73,2024,1,GO,ALEXÂNIA                           ,Pistola                                           ,BERETTA (PIETRO BERETTA S.P.A.)                                       ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,N,1,False
74,2024,1,GO,ANICUNS                            ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,28                                                ,Remetida ao Exército para destruição                                      ,N,1,False
75,2024,1,GO,ANÁPOLIS                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,2,False
76,2024,1,GO,ANÁPOLIS                           ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Remetida ao Exército para destruição                                      ,S,2,False
77,2024,1,GO,APARECIDA DE GOIÂNIA               ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Remetida ao Exército para destruição                                      ,S,1,False
78,2024,1,GO,APARECIDA DE GOIÂNIA               ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
79,2024,1,GO,APARECIDA DE GOIÂNIA               ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Apreensão de Arma de Fogo                                                 ,S,1,False
80,2024,1,GO,APARECIDA DE GOIÂNIA               ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,"7,65mm                                            ",Remetida ao Exército para destruição                                      ,S,2,False
81,2024,1,GO,APARECIDA DE GOIÂNIA               ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,S,1,False
82,2024,1,GO,APARECIDA DE GOIÂNIA               ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.357 Mag                                          ,Furto de Arma de Fogo                                                     ,S,1,False
83,2024,1,GO,APARECIDA DE GOIÂNIA               ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Remetida ao Exército para destruição                                      ,S,1,False
84,2024,1,GO,BARRO ALTO                         ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
85,2024,1,GO,CAMPOS VERDES                      ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Remetida ao Exército para destruição                                      ,N,1,False
86,2024,1,GO,CATALÃO                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Remetida ao Exército para destruição                                      ,S,1,False
87,2024,1,GO,CRIXÁS                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Remetida ao Exército para destruição                                      ,N,1,False
88,2024,1,GO,FORMOSA                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Extravio/Perda de Arma de Fogo                                            ,S,2,False
89,2024,1,GO,FORMOSA                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38 SPL                                           ,Furto de Arma de Fogo                                                     ,S,1,False
90,2024,1,GO,GOIATUBA                           ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Remetida ao Exército para destruição                                      ,N,1,False
91,2024,1,GO,GOIÂNIA                            ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,20                                                ,Remetida ao Exército para destruição                                      ,S,1,False
92,2024,1,GO,GOIÂNIA                            ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,28                                                ,Remetida ao Exército para destruição                                      ,S,1,False
93,2024,1,GO,GOIÂNIA                            ,Pistola                                           ,IMBEL                                                                 ,.380                                              ,Remetida ao Exército para destruição                                      ,S,1,False
94,2024,1,GO,GOIÂNIA                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Remetida ao Exército para destruição                                      ,S,3,False
95,2024,1,GO,GOIÂNIA                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Roubo de Arma de Fogo                                                     ,S,1,False
96,2024,1,GO,GOIÂNIA                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,"6,35mm                                            ",Remetida ao Exército para destruição                                      ,S,1,False
97,2024,1,GO,GOIÂNIA                            ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Remetida ao Exército para destruição                                      ,S,1,False
98,2024,1,GO,GOIÂNIA                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.22 LR                                            ,Remetida ao Exército para destruição                                      ,S,1,False
99,2024,1,GO,GOIÂNIA                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Campanha do Desarmamento                                                  ,S,1,False
100,2024,1,GO,GOIÂNIA                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Remetida ao Exército para destruição                                      ,S,2,False
101,2024,1,GO,GOIÂNIA                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Campanha do Desarmamento                                                  ,S,1,False
102,2024,1,GO,GOIÂNIA                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Remetida ao Exército para destruição                                      ,S,7,False
103,2024,1,GO,GOIÂNIA                            ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Campanha do Desarmamento                                                  ,S,1,False
104,2024,1,GO,GOIÂNIA                            ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Remetida ao Exército para destruição                                      ,S,2,False
105,2024,1,GO,ITUMBIARA                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Remetida ao Exército para destruição                                      ,S,1,False
106,2024,1,GO,LUZIÂNIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9x19mm                                            ,Extravio/Perda de Arma de Fogo                                            ,S,1,False
107,2024,1,GO,LUZIÂNIA                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9x19mm                                            ,Furto de Arma de Fogo                                                     ,S,1,False
108,2024,1,GO,MINAÇU                             ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.22 LR                                            ,Remetida ao Exército para destruição                                      ,N,1,False
109,2024,1,GO,MINAÇU                             ,Revolver                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Remetida ao Exército para destruição                                      ,N,2,False
110,2024,1,GO,MINAÇU                             ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Remetida ao Exército para destruição                                      ,N,1,False
111,2024,1,GO,MINAÇU                             ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Remetida ao Exército para destruição                                      ,N,2,False
112,2024,1,GO,MORRINHOS                          ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Remetida ao Exército para destruição                                      ,N,1,False
113,2024,1,GO,MOZARLÂNDIA                        ,Carabina                                          ,WINCHESTER                                                            ,.44 Magnum                                        ,Remetida ao Exército para destruição                                      ,N,1,False
114,2024,1,GO,MOZARLÂNDIA                        ,Espingarda                                        ,ROSSI (AMADEO ROSSI S.A.)                                             ,12                                                ,Remetida ao Exército para destruição                                      ,N,1,False
115,2024,1,GO,MOZARLÂNDIA                        ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Remetida ao Exército para destruição                                      ,N,1,False
116,2024,1,GO,RIANÁPOLIS                         ,Carabina                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.357 Mag                                          ,Furto de Arma de Fogo                                                     ,N,1,False
117,2024,1,GO,SENADOR CANEDO                     ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,S,1,False
118,2024,1,GO,TRINDADE                           ,Pistola                                           ,GLOCK GMBH (ÁUSTRIA)                                                  ,.380                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
119,2024,1,GO,VALPARAÍSO DE GOIÁS                ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9x19mm                                            ,Apreensão de Arma de Fogo                                                 ,S,1,False
120,2024,1,MA,BARRA DO CORDA                     ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380                                              ,Furto de Arma de Fogo                                                     ,N,1,False
121,2024,1,MA,CHAPADINHA                         ,Rifle                                             ,ROSSI (AMADEO ROSSI S.A.)                                             ,.22 LR                                            ,Extravio/Perda de Arma de Fogo                                            ,N,1,False
122,2024,1,MA,IMPERATRIZ                         ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9x19mm                                            ,Furto de Arma de Fogo                                                     ,S,1,False
123,2024,1,MA,LAJEADO NOVO                       ,Rifle                                             ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,.22 LR                                            ,Roubo de Arma de Fogo                                                     ,N,1,False
124,2024,1,MA,MATÕES                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,N,1,False
125,2024,1,MA,SÃO LUÍS                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.40 S&W                                           ,Roubo de Arma de Fogo                                                     ,S,1,False
126,2024,1,MA,TIMON                              ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
127,2024,1,MA,TUNTUM                             ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,1,False
128,2024,1,MG,BELO HORIZONTE                     ,Espingarda                                        ,CBC (COMPANHIA BRASILEIRA DE CARTUCHOS)                               ,28                                                ,Apreensão de Arma de Fogo                                                 ,S,1,False
129,2024,1,MG,BELO HORIZONTE                     ,Pistola                                           ,IMBEL                                                                 ,.380                                              ,Campanha do Desarmamento                                                  ,S,1,False
130,2024,1,MG,BELO HORIZONTE                     ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,.380 ACP                                          ,Recuperação de Arma de Fogo                                               ,S,1,False
131,2024,1,MG,BELO HORIZONTE                     ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.32                                               ,Campanha do Desarmamento                                                  ,S,1,False
132,2024,1,MG,BELO HORIZONTE                     ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Remetida ao Exército para destruição                                      ,S,1,False
133,2024,1,MG,BELO HORIZONTE                     ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38 SPL                                           ,Furto de Arma de Fogo                                                     ,S,2,False
134,2024,1,MG,CONFINS                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Recuperação de Arma de Fogo                                               ,N,1,False
135,2024,1,MG,CURVELO                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Campanha do Desarmamento                                                  ,N,1,False
136,2024,1,MG,FRONTEIRA DOS VALES                ,Rifle                                             ,ROSSI (AMADEO ROSSI S.A.)                                             ,.22 LR                                            ,Furto de Arma de Fogo                                                     ,N,1,False
137,2024,1,MG,GOVERNADOR VALADARES               ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Apreensão de Arma de Fogo                                                 ,S,1,False
138,2024,1,MG,GURINHATÃ                          ,Espingarda                                        ,BOITO (E.R. AMANTINO & CIA)                                           ,12                                                ,Apostilada no Exercito                                                    ,N,1,False
139,2024,1,MG,IBIRITÉ                            ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.357 Mag                                          ,Campanha do Desarmamento                                                  ,S,1,False
140,2024,1,MG,IGARAPÉ                            ,Revolver                                          ,SMITH & WESSON                                                        ,.32                                               ,Furto de Arma de Fogo                                                     ,N,2,False
141,2024,1,MG,IGARAPÉ                            ,Rifle                                             ,WINCHESTER                                                            ,.44 Magnum                                        ,Furto de Arma de Fogo                                                     ,N,2,False
142,2024,1,MG,ITUIUTABA                          ,Carabina                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.22 LR                                            ,Apostilada no Exercito                                                    ,S,1,False
143,2024,1,MG,ITUIUTABA                          ,Carabina                                          ,ROSSI (AMADEO ROSSI S.A.)                                             ,.38                                               ,Apostilada no Exercito                                                    ,S,1,False
144,2024,1,MG,ITUIUTABA                          ,Revolver                                          ,TAURUS ARMAS S.A.                                                     ,.38                                               ,Apostilada no Exercito                                                    ,S,1,False
145,2024,1,MG,MANHUAÇU                           ,Pistola                                           ,TAURUS ARMAS S.A.                                                     ,9 mm                                              ,Furto de Arma de Fogo                                                     ,N,1,False
